,,Standard Recovery Rectifiers,,,,,,,,,,,,,
Manufacture,Product,Status,Compliance,Number of Functions,Configuration,Package Type,IF(AV)(A),VRWM (V),"VF
(V) [max]@IF(A)","IR (uA)  [max] @
VR",TRR (μs),IFSM (A),IF(A),VR (V),"Tj [max]
(°C)"
,,,,,,,,,,,,,,,
MCC (Micro Commercial Components),S3GHE3,Active,A R H,Single,,SMC,3,400,1.2,10,,100,3,400,150
MCC (Micro Commercial Components),S3JBHE3,Active,A R H,Single,,SMB,3,600,1.15,10,,100,3,600,150
MCC (Micro Commercial Components),S3JHE3,Active,A R H,Single,,SMC,3,600,1.2,10,,100,3,600,150
MCC (Micro Commercial Components),S3MBHE3,Active,A R H,Single,,SMB,3,1000,1.15,10,,100,3,1000,150
MCC (Micro Commercial Components),S3MHE3,Active,A R H,Single,,SMC,3,1000,1.2,10,,100,3,1000,150
MCC (Micro Commercial Components),S5GLHE3,Active,A R H,Single,,SMC,5,400,1.15,5,,100,5,400,150
MCC (Micro Commercial Components),S5JLHE3,Active,A R H,Single,,SMC,5,600,1.15,5,,100,5,600,150
MCC (Micro Commercial Components),S5MLHE3,Active,A R H,Single,,SMC,5,1000,1.15,5,,100,5,1000,150
MCC (Micro Commercial Components),S8GLHE3,Active,A R H,Single,,SMC,8,400,1.05,5,,200,8,400,150
MCC (Micro Commercial Components),S8JLHE3,Active,A R H,Single,,SMC,8,600,1.05,5,,200,8,600,150
MCC (Micro Commercial Components),S8MLHE3,Active,A R H,Single,,SMC,8,1000,1.05,5,,200,8,1000,150
MCC (Micro Commercial Components),S2Y-L,Active,R H,Single,,SMB,1.5,1600,1.15,5,4,30,1.5,1600,150
MCC (Micro Commercial Components),GS2Y-L,Active,R H,Single,,SMA,1.5,1600,1.15,3,4,30,1.5,1600,150
MCC (Micro Commercial Components),S1YA,Active,R H,Single,,SMA,1,1600,1.25,5,2,30,1,1600,150
MCC (Micro Commercial Components),S3Q,Active,R H,Single,,SMC,3,1200,1.2,10,,100,3,1200,150
MCC (Micro Commercial Components),S1Z-L,Active,R H,Single,,SMB,1,2000,1.2,5,2.5,35,1,2000,150
MCC (Micro Commercial Components),GS1R-L,Active,R H,Single,,SMA,1,1300,1,5,,30,1,1300,150
MCC (Micro Commercial Components),GS1Z-L,Active,R H,Single,,SMA,1,2000,1.15,1,2.5,35,1,2000,150
MCC (Micro Commercial Components),GS1Y-L,Active,R H,Single,,SMA,1,1600,1.25,5,2,30,1,1600,150
MCC (Micro Commercial Components),GPB3016,Active,R H,Single,,D2-PAK,30,1600,1.3,5,,275,30,1600,150
MCC (Micro Commercial Components),GPD2006C,Active,R H,Single,,DPAK,20,600,1,5,,250,20,600,175
MCC (Micro Commercial Components),GP1510,Active,R,Single,,TO-220AC,15,1000,1.03,5,,220,15,1000,150
MCC (Micro Commercial Components),GP1515,Active,R,Single,,TO-220AC,15,1500,1.2,5,,200,15,1500,150
MCC (Micro Commercial Components),GP3016,Active,R,Single,,TO-220AC,30,1600,1.2,5,,275,30,1600,150
MCC (Micro Commercial Components),GP60160B,Active,R,Single,,TO-247AD,60,1600,1.3,5,,950,60,1600,150
MCC (Micro Commercial Components),GP45160B,Active,R,Single,,TO-247AD,45,1600,1.4,10,,600,45,1600,150
MCC (Micro Commercial Components),GP60220B,Allocation,R,Single,,TO-247AD,60,2200,1.3,5,,800,30,2200,150
MCC (Micro Commercial Components),GPB1510,Allocation,R H,Single,,D2-PAK,15,1000,1.1,5,,220,15,1000,150
