,,Super Fast Recovery Rectifiers,,,,,,,,,,,,,
Manufacture,Product,Status,Compliance,Number of Functions,Configuration,Package Type,IF(AV)(A),VRWM (V),"VF
(V) [max]@IF(A)","IR (uA)  [max] @
VR",TRR (μs),IFSM (A),IF(A),VR (V),"Tj [max]
(°C)"
,,,,,,,,,,,,,,,
MCC (Micro Commercial Components),MUR3030PT,Active,R,Dual,,TO-247,30,300,1.35,5,0.035,180,15,300,175
MCC (Micro Commercial Components),MUR2030PT,Active,R,Dual,,TO-247,20,300,1.2,10,0.03,125,10,300,175
MCC (Micro Commercial Components),SF1040FCT,Active,R,Dual,,ITO-220AB,10,400,1.3,5,0.035,80,5,400,150
MCC (Micro Commercial Components),MUR6060PT,Active,R,Dual,,TO-247,60,600,1.55,10,0.05,300,30,600,175
MCC (Micro Commercial Components),UG2030FCTH,Active,R,Dual,,ITO-220AB,20,300,1.25,10,0.025,150,10,300,175
MCC (Micro Commercial Components),MUR6040PT,Active,R,Dual,,TO-247,60,400,1.4,10,0.05,480,30,400,175
MCC (Micro Commercial Components),MURS1660CT,Active,R,Dual,,TO-220AB,16,600,1.6,10,0.035,125,8,600,150
MCC (Micro Commercial Components),MURS1040FCTA,Active,R,Dual,,ITO-220AB,10,400,1.25,5,0.035,70,5,400,150
MCC (Micro Commercial Components),MURS1060CTA,Active,R,Dual,,TO-220AB,10,600,1.6,5,0.035,70,5,600,150
MCC (Micro Commercial Components),MURS1060FCTA,Active,R,Dual,,ITO-220AB,10,600,1.6,5,0.035,70,5,600,150
MCC (Micro Commercial Components),MURS1620CTA,Active,R,Dual,,TO-220AB,16,200,1,5,0.035,100,8,200,175
MCC (Micro Commercial Components),MURS1620FCTA,Active,R,Dual,,ITO-220AB,16,200,1,5,0.035,100,8,200,175
MCC (Micro Commercial Components),MURS1640CTA,Active,R,Dual,,TO-220AB,16,400,1.25,5,0.035,100,8,400,150
MCC (Micro Commercial Components),MURS1640FCTA,Active,R,Dual,,ITO-220AB,16,400,1.25,5,0.035,100,8,400,150
MCC (Micro Commercial Components),MURS1660CTA,Active,R,Dual,,TO-220AB,16,600,1.6,5,0.035,100,8,600,175
MCC (Micro Commercial Components),MURS1660FCTA,Active,R,Dual,,ITO-220AB,16,600,1.6,5,0.035,100,8,600,175
MCC (Micro Commercial Components),MURS2020CTA,Active,R,Dual,,TO-220AB,20,200,1,5,0.035,120,10,200,175
MCC (Micro Commercial Components),MURS2020FCTA,Active,R,Dual,,ITO-220AB,20,200,1,5,0.035,120,10,200,175
MCC (Micro Commercial Components),MURS2040CTA,Active,R,Dual,,TO-220AB,20,400,1.25,5,0.035,120,10,400,175
MCC (Micro Commercial Components),MURS2040FCTA,Active,R,Dual,,ITO-220AB,20,400,1.25,5,0.035,120,10,400,175
MCC (Micro Commercial Components),MURS1040CTA,Active,R,Dual,,TO-220AB,10,400,1.25,5,0.035,70,5,400,150
MCC (Micro Commercial Components),MURS1020CTA,Active,R,Dual,,TO-220AB,10,200,1,5,0.035,70,5,200,175
MCC (Micro Commercial Components),MURS1020FCTA,Active,R,Dual,,ITO-220AB,10,200,1,5,0.035,70,5,200,150
MCC (Micro Commercial Components),MUR6060PTH,Active,R,Dual,,TO-247,60,600,1.6,5,0.038,300,30,600,175
MCC (Micro Commercial Components),MUR1080CT,Active,R,Dual,,TO-220AB,10,800,1.85,5,0.075,100,5,800,150
